episode,step,action_idx,prefill_freq,decode_freq,batch,log_prob,action_prob,reward,group_sampling_time_ms,action_prob_confidence,loss_convergence_confidence,overall_confidence,loss,loss_change,energy,per_token_latency,end_to_end_latency,temperature,power,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,throughput_normalized,edp_efficiency_normalized,inverse_energy_normalized,headroom_threshold_met,constraint_penalty,throughput_min,throughput_max,edp_efficiency_min,edp_efficiency_max,energy_min,energy_max
0,0,2993,8,5,18,-8.012581825256348,0.00033126832568086684,0.434597733610358,54.55446243286133,0.0,0.0,0.0,,,128.46508742,0.0024278260869565215,5.0256,43.653499999999994,20.695,0.6550833333333334,False,False,False,411.8910355199308,0.0015489127813726178,0.434597733610358,0.44257564682991346,0.7039644046113349,0.9383933851349326,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,1,2687,7,6,32,-0.7508878111839294,0.4719473719596863,0.9144860776874733,66.67280197143555,0.0,0.0,0.0,,,136.98367319,0.0011720668859649121,4.2757,43.3607,26.749200000000002,0.55418,False,False,False,853.1934295686252,0.0017073555314751005,0.9144860776874733,0.9257963744645733,0.7818877642619665,0.9120748939606065,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,2,2687,7,6,32,-0.08885294944047928,0.9149801135063171,0.9187499137588685,65.01412391662598,0.0,0.0,0.0,,,137.10345959999998,0.0011654331140350878,4.2515,43.72185,28.2714,0.52881,False,False,False,858.0498981418563,0.0017155737881941145,0.9187499137588685,0.9311141481937424,0.785929565944926,0.9117048093409867,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,3,2687,7,6,32,-0.09108293801546097,0.9129419922828674,0.9319652969622388,66.59722328186035,0.0,0.0,0.0,,,139.04202772000002,0.0011475427350427349,4.296399999999999,43.73205,28.410650000000004,0.5264891666666666,False,False,False,871.4270385841546,0.0016739758901734572,0.9319652969622388,0.9457619534750461,0.7654714006702298,0.9057155302124335,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,4,2687,7,6,32,-0.09115149080753326,0.9128794074058533,0.9365958291500391,64.81814384460449,0.0,0.0,0.0,,,142.20635725999998,0.0011386917372881355,4.2997,44.11835,29.137700000000002,0.5143716666666667,False,False,False,878.2006004603577,0.0016354709434531587,0.9365958291500391,0.9531789209391657,0.7465343725659239,0.8959392150681476,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,5,2687,7,6,32,-0.09396225214004517,0.9103171229362488,0.967567586863044,64.3453598022461,0.0,0.0,0.0,,,141.14517683,0.0011043032786885244,4.3111999999999995,43.804050000000004,28.747149999999998,0.5208808333333333,False,False,False,905.548129164008,0.0016433716345014683,0.967567586863044,0.9831241306126248,0.7504199930165141,0.8992177719243432,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,6,1579,4,5,12,-12.439085006713867,3.960718913731398e-06,0.34766489909467946,64.8043155670166,0.0,0.0,0.0,,,114.91746585000001,0.0030623219373219373,4.2995,44.027699999999996,24.7454,0.5875766666666666,False,False,False,326.5495228399761,0.0020239324121244695,0.34766489909467946,0.34912773353783216,0.9375827020988812,0.9802492715872161,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,7,2687,7,6,32,-0.5829590559005737,0.5582440495491028,0.9569612433859783,65.60587882995605,0.0,0.0,0.0,,,139.20858993000002,0.001117734375,4.2921000000000005,43.750550000000004,26.77445,0.5537591666666667,False,False,False,894.6667378050981,0.0016736480388639238,0.9569612433859783,0.9712091400731678,0.7653101608818004,0.9052009299991799,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,8,2687,7,6,32,-0.09127575159072876,0.9127659797668457,0.9324650732282871,67.76905059814453,0.0,0.0,0.0,,,137.99030918,0.0011469827586206897,4.2576,43.9543,28.06955,0.5321741666666667,False,False,False,871.8524821842159,0.0017021058107220554,0.9324650732282871,0.9462278090170998,0.7793059113337617,0.9089648542035526,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
0,9,2687,7,6,32,-0.09271465241909027,0.9114535450935364,0.9148126847873385,65.84668159484863,0.0,0.0,0.0,,,137.94892486,0.0011679076086956522,4.2979,44.04805,27.9979,0.5333683333333333,False,False,False,856.2319141366913,0.0016866515616402874,0.9148126847873385,0.9291234779285206,0.7717053931115638,0.9090927126169185,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,0,2199,6,2,24,-7.642900466918945,0.00047943583922460675,0.5443333532816688,68.79568099975586,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,133.83222583,0.001932183908045977,5.3792,43.9979,21.480150000000002,0.6419975,False,False,False,517.5489817168014,0.001389061923204559,0.5443333532816688,0.558269806504021,0.6253485266148031,0.9218114091252022,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,1,2028,5,8,13,-8.392240524291992,0.00022661896946374327,0.36672762065646336,66.64013862609863,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,124.63778299000002,0.002894062078272605,4.289000000000001,43.75365,23.68005,0.6053324999999999,False,False,False,345.53500920144336,0.001870657319619368,0.36672762065646336,0.3699166090522347,0.8622008360871292,0.9502179861405542,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,2,2687,7,6,32,-0.3121616542339325,0.7318632006645203,0.9215157846192674,66.69425964355469,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,137.16818555,0.0011607336956521738,4.2715,43.93795,27.08325,0.5486125000000001,False,False,False,861.5238530905178,0.0017067353931726752,0.9215157846192674,0.9349180864018751,0.7815827754887865,0.9115048360837091,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,3,2687,7,6,32,-0.07133685797452927,0.9311481714248657,0.9178911693114576,66.28155708312988,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,137.86470466,0.0011624184782608696,4.2777,44.49575,27.9789,0.5336850000000001,False,False,False,860.2751805233698,0.0016956514310083994,0.9178911693114576,0.9335508052028338,0.7761315978897975,0.9093529140928731,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,4,2687,7,6,32,-0.07586126774549484,0.9269447922706604,0.9132501567061655,66.10512733459473,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,137.3250216,0.0011702576754385964,4.2691,44.1356,27.8582,0.5356966666666667,False,False,False,854.5124605859642,0.0017057445618254444,0.9132501567061655,0.9272406973066127,0.7810954770332027,0.9110202852076379,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,5,2687,7,6,32,-0.0728493258357048,0.9297409057617188,0.9116550972501719,66.83731079101562,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,137.7594118,0.0011701902173913044,4.3063,44.42335,27.745599999999996,0.5375733333333333,False,False,False,854.5617224620387,0.0016856772968479434,0.9116550972501719,0.9272946384588078,0.7712262422147278,0.9096782203445739,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,6,2687,7,6,32,-0.07522834837436676,0.9275316596031189,0.9290065859544328,67.2156810760498,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,139.23381609999998,0.001147676282051282,4.2969,44.4794,28.2271,0.5295483333333333,False,False,False,871.3256367786923,0.0016714755424746875,0.9290065859544328,0.9456509197374554,0.7642417104959754,0.9051229927980491,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,7,2687,7,6,32,-0.07571718096733093,0.927078366279602,0.9278287094070379,69.16928291320801,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,140.48434799999998,0.001148093220338983,4.3351999999999995,44.432,28.2894,0.52851,False,False,False,871.0092104149267,0.001641961315932845,0.9278287094070379,0.9453044367366749,0.7497263875282622,0.9012594274525818,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,8,2687,7,6,32,-0.07530321925878525,0.9274622201919556,0.965367524904298,67.94905662536621,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,141.82886326999997,0.0011003302845528455,4.3309,45.04585,28.85435,0.5190941666666666,False,False,False,908.8178187402575,0.0016280105732841804,0.965367524904298,0.9867044007346139,0.7428653053007563,0.8971054969501903,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
1,9,686,1,10,15,-9.977090835571289,4.6452008973574266e-05,0.42544326834130014,65.59920310974121,0.0,0.03333333333333333,0.016666666666666666,-0.06799053624272347,,136.86260509999997,0.0024804597701149423,4.316,44.652649999999994,27.10205,0.5482991666666667,False,False,False,403.15097239319454,0.0016929095735611173,0.42544326834130014,0.4330053845321559,0.774783131369006,0.9124489383787984,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,0,2687,7,6,32,-0.5202532410621643,0.5943700075149536,0.9667397491456433,68.1450366973877,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,140.37272660000002,0.001099872967479675,4.3291,44.984700000000004,26.62885,0.5561858333333334,False,False,False,909.1956967508958,0.0016455824448785696,0.9667397491456433,0.9871181725376229,0.7515072865154138,0.9016042859666688,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,1,2687,7,6,32,-0.05572439357638359,0.9457997679710388,0.9258584339522116,67.55447387695312,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,139.45698843,0.001148798076923077,4.3011,45.035700000000006,28.33145,0.5278091666666667,False,False,False,870.4747923845546,0.0016671711139221535,0.9258584339522116,0.9447192555253783,0.7621247595217427,0.9044334934895906,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,2,2687,7,6,32,-0.056169796735048294,0.9453786015510559,0.9544865001914082,66.79630279541016,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,141.92778212,0.0011132940573770492,4.3463,44.87235,28.612499999999997,0.5231250000000001,False,False,False,898.2350739168777,0.0016211114873806705,0.9544865001914082,0.9751164245013346,0.7394722819420222,0.8967998834421514,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,3,2687,7,6,32,-0.05477103590965271,0.9467018842697144,0.9541491672083369,67.9173469543457,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,140.97808239999998,0.0011148760330578513,4.3168,44.830299999999994,28.776999999999997,0.5203833333333334,False,False,False,896.9605038545905,0.0016431850400328977,0.9541491672083369,0.9737207858616497,0.7503282244258159,0.899734016451307,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,4,498,1,4,19,-8.72436237335205,0.0001625764271011576,0.5418518411138177,67.18778610229492,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,120.50159853,0.001968867082961641,4.414199999999999,44.8184,24.87755,0.5853741666666666,False,False,False,507.9061873258604,0.0018799884651530818,0.5418518411138177,0.5477110645056538,0.8667899650242731,0.9629968836177929,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,5,2687,7,6,32,-0.17993062734603882,0.8353281617164612,0.9420427151280378,67.25716590881348,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,139.34042424,0.00113109243697479,4.3072,44.61595,26.8812,0.55198,False,False,False,884.1008348577185,0.0016662026950685085,0.9420427151280378,0.9596396054882578,0.7616484837023934,0.9047936229393123,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,6,2687,7,6,32,-0.05278560146689415,0.9485833644866943,0.9241115829484452,66.98822975158691,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,138.04167365000004,0.001151427801724138,4.274100000000001,45.23225,27.93505,0.5344158333333333,False,False,False,868.4867297239815,0.0016949039979274843,0.9241115829484452,0.9425423512112825,0.7757640045682902,0.9088061617413448,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,7,2687,7,6,32,-0.05796172469854355,0.9436860680580139,0.9304856671487136,66.96653366088867,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,139.90939584000003,0.0011431408898305085,4.3165000000000004,44.919399999999996,28.27005,0.5288324999999999,False,False,False,874.7826074869436,0.0016558514504444307,0.9304856671487136,0.9494362604099299,0.7565576622091287,0.9030357637784904,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,8,2687,7,6,32,-0.05516574904322624,0.9463282823562622,0.9347002522551139,66.75028800964355,0.0,0.06666666666666667,0.03333333333333333,-0.049028586223721506,0.018961950019001965,140.45930722,0.0011375,4.2952,45.05055,28.44905,0.5258491666666667,False,False,False,879.120674445736,0.0016575478951895393,0.9347002522551139,0.9541863907074878,0.757391986745373,0.9013367918843338,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
2,9,2687,7,6,32,-0.05630107223987579,0.9452545046806335,0.9322143558143121,70.23048400878906,0.7439686681488469,0.06666666666666667,0.40531766740775677,-0.049028586223721506,0.018961950019001965,139.78033488999998,0.0011408103813559322,4.3077,45.0182,28.465449999999997,0.5255758333333334,False,False,False,876.5696597790794,0.0016607661041871955,0.9322143558143121,0.9513930608274499,0.7589747266119371,0.9034345024383145,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
3,0,2687,7,6,32,-0.396944522857666,0.6723713278770447,0.9331190670492143,67.48199462890625,0.7616681804759482,0.1,0.4308340902379741,-0.038813195936381814,0.010215390287339692,138.37010279999998,0.0011404131355932203,4.3062,45.0476,25.789,0.5701833333333333,False,False,False,876.8749995645815,0.0016782765990779355,0.9331190670492143,0.9517274041605382,0.7675865222930215,0.9077914675281213,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
3,1,2687,7,6,32,-0.03857323154807091,0.9621612429618835,0.9215035208857053,66.71261787414551,0.7813914022798385,0.1,0.44069570113991924,-0.038813195936381814,0.010215390287339692,138.28476726,0.0011539870689655173,4.2836,45.3076,27.9351,0.534415,False,False,False,866.5606343821472,0.001688172207916407,0.9215035208857053,0.9404333003538059,0.7724532586125022,0.9080551148889611,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
3,2,2687,7,6,32,-0.04015088453888893,0.9606444835662842,0.9363089398359049,66.47133827209473,0.7821173491493785,0.1,0.4410586745746892,-0.038813195936381814,0.010215390287339692,142.19398170000002,0.0011334969008264463,4.3889000000000005,44.94235,28.30755,0.5282075,False,False,False,882.2254136058206,0.0016023710803194325,0.9363089398359049,0.957586042139894,0.7302556060228809,0.8959774498262908,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
3,3,2687,7,6,32,-0.038026560097932816,0.9626873731613159,0.9489410800422715,66.5750503540039,0.7829102917233021,0.1,0.441455145861651,-0.038813195936381814,0.010215390287339692,140.56188862,0.0011203385416666664,4.302099999999999,45.06285,28.5672,0.52388,False,False,False,892.587133588914,0.0016536816769250886,0.9489410800422715,0.9689319988745508,0.7554905509516003,0.9010198627902984,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
3,4,2687,7,6,32,-0.038661882281303406,0.96207594871521,0.9142387395803513,66.95437431335449,0.7836969280692447,0.1,0.44184846403462236,-0.038813195936381814,0.010215390287339692,138.10327211999999,0.0011645380434782608,4.2855,44.995450000000005,28.08795,0.5318675,False,False,False,858.7094017712282,0.0016896413575656355,0.9142387395803513,0.9318362966070765,0.773175797677391,0.9086158509511716,False,0.0,7.707851057374813,920.9600540596063,0.00011753127086079894,0.0021508464514800483,108.52468775000001,432.19771724
