episode,step,action_idx,prefill_freq,decode_freq,batch,log_prob,action_prob,reward,group_sampling_time_ms,action_prob_confidence,loss_convergence_confidence,overall_confidence,loss,loss_change,energy,per_token_latency,end_to_end_latency,prefill_latency,decode_latency,temperature,power,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,throughput_normalized,edp_efficiency_normalized,inverse_energy_normalized,headroom_threshold_met,constraint_penalty,throughput_min,throughput_max,edp_efficiency_min,edp_efficiency_max,energy_min,energy_max
1,9,895,2,5,32,-1.1012287139892578,0.332462340593338,0.6370831863516349,0.0,0.0,0.0,0.0,,,150.08726493,0.0011636014344262296,4.5427,0.244,4.2987,76.7879,28.912399999999998,0.5181266666666667,False,False,False,859.4006077001326,0.00146670272538252,0.6370831863516349,0.9508001122799532,0.46186036537934116,0.4011307681247838,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,0,2687,7,6,32,-0.4079473316669464,0.6650139093399048,0.659801618225591,0.0,0.0,0.0,0.0,,,150.51944204,0.0011577860169491526,4.3718,0.115,4.2568,77.16055,30.500799999999998,0.4916533333333334,False,False,False,863.7172643494065,0.0015196623849358139,0.659801618225591,0.9557049524459847,0.5000861839591445,0.3953779100046453,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,1,895,2,5,32,-1.1453423500061035,0.3181149959564209,0.6198293993684021,0.0,0.0,0.0,0.0,,,150.66640273000002,0.0011789772727272725,4.5649999999999995,0.2417,4.3233,77.18719999999999,29.40005,0.5099991666666667,False,False,False,848.1925852809234,0.0014539276580288274,0.6198293993684021,0.9380648954188283,0.45263943361493664,0.3934216657259797,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,2,895,2,5,32,-1.093791127204895,0.3349442780017853,0.6310685454286852,0.0,0.0,0.0,0.0,,,148.55308568,0.0011895921610169493,4.4919,0.2099,4.282,77.39484999999999,29.032449999999997,0.5161258333333334,False,False,False,840.6240475914317,0.0014986086769445456,0.6310685454286852,0.9294650760044705,0.48488980186577957,0.42155275566621225,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,3,895,2,5,32,-1.0916272401809692,0.3356698453426361,0.6160037149143605,0.0,0.0,0.0,0.0,,,150.16843479,0.001190703781512605,4.5342,0.2149,4.3193,77.6294,29.15655,0.5140575000000001,False,False,False,839.8392572362803,0.0014686579910016895,0.6160037149143605,0.9285733508642493,0.4632716589840232,0.4000502882071606,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,4,895,2,5,32,-1.0901025533676147,0.33618202805519104,0.6182272847045935,0.0,0.0,0.0,0.0,,,147.43760092000002,0.0012167934782608696,4.4778,0.1712,4.3066,78.0402,28.725099999999998,0.5212483333333334,False,False,False,821.8319661816146,0.001514701487242618,0.6182272847045935,0.9081124035101894,0.496505451439098,0.43640135687847154,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,5,895,2,5,32,-1.0899248123168945,0.33624178171157837,0.6195090851749623,0.0,0.0,0.0,0.0,,,149.43771283,0.001191657838983051,4.499700000000001,0.2117,4.288,78.09355,29.112099999999998,0.5147983333333334,False,False,False,839.1668690875237,0.0014871549723667987,0.6195090851749623,0.9278093437478296,0.4766226181839241,0.4097771794836316,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,6,895,2,5,32,-1.0901459455490112,0.33616742491722107,0.6017380996104771,0.0,0.0,0.0,0.0,,,149.79350733,0.0012046345338983051,4.5487,0.2116,4.3371,78.42295,29.144399999999997,0.51426,False,False,False,830.1271066179113,0.0014676405918457227,0.6017380996104771,0.9175378318684223,0.46253730918103597,0.40504107655021704,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,7,895,2,5,32,-1.0928244590759277,0.33526819944381714,0.5349549167974665,0.0,0.0,0.0,0.0,,,152.45395087999998,0.0012752155172413794,4.7336,0.1767,4.5569,78.3964,28.3492,0.5275133333333334,False,False,False,784.1810072289574,0.001385701730862667,0.5349549167974665,0.865331160811245,0.4033945567352416,0.36962699763292417,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,8,895,2,5,32,-1.0925222635269165,0.3353695273399353,0.6083063250959225,0.0,0.0,0.0,0.0,,,149.95429671,0.0011934851694915254,4.5066,0.2109,4.2957,78.96209999999999,29.05375,0.5157708333333333,False,False,False,837.8820312692426,0.0014797626887723544,0.6083063250959225,0.9263494351542191,0.47128693260823934,0.40290075382381224,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
2,9,895,2,5,32,-1.100057601928711,0.33285191655158997,0.5980980951933859,0.0,0.0,0.0,0.0,,,152.10625439999998,0.001181043388429752,4.5729999999999995,0.2386,4.3344,78.76835,29.3326,0.5111233333333334,False,False,False,846.7087586466744,0.0014376452242231374,0.5980980951933859,0.9363788839830297,0.4408869154540594,0.3742553050375241,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,0,2687,7,6,32,-0.4079473316669464,0.6650139093399048,0.6473001472898084,0.0,0.0,0.0,0.0,,,153.77015649999998,0.0011323958333333333,4.3484,0.1205,4.2279,79.19505,31.442,0.47596666666666665,False,False,False,883.0832299045097,0.0014955414554908252,0.6473001472898084,0.977709705991679,0.4826759082753948,0.352106532033094,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,1,895,2,5,32,-1.1511783599853516,0.316263884305954,0.5707919761096358,0.0,0.0,0.0,0.0,,,150.67331158,0.0012336206896551725,4.5792,0.1786,4.4006,79.499,29.560650000000003,0.5073225,False,False,False,810.6217656748415,0.001449352599396139,0.5707919761096358,0.8953747117773673,0.44933719635056896,0.39332969964794473,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,2,895,2,5,32,-1.1116540431976318,0.32901430130004883,0.5968686918754328,0.0,0.0,0.0,0.0,,,148.35539444,0.0012283991228070176,4.4812,0.1756,4.3056,79.4796,29.109949999999998,0.5148341666666667,False,False,False,814.0674787852631,0.001504188726610957,0.5968686918754328,0.8992899344688593,0.4889174328591376,0.42418429174019434,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,3,895,2,5,32,-1.1111515760421753,0.32917967438697815,0.5969984176132282,0.0,0.0,0.0,0.0,,,148.1464797,0.0012285361842105263,4.4817,0.1756,4.3061,79.56285,28.813250000000004,0.5197791666666666,False,False,False,813.9766575235608,0.0015061418678979656,0.5969984176132282,0.8991867379886848,0.4903271931394654,0.4269652276820023,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,4,895,2,5,32,-1.1133506298065186,0.3284565806388855,0.5935856003965605,0.0,0.0,0.0,0.0,,,149.89866930000002,0.0012034188034188034,4.5056,0.2054,4.3002,80.19145,29.36015,0.5106641666666667,False,False,False,830.9657246613714,0.0014806403781641203,0.5935856003965605,0.9184907192064073,0.47192044112664855,0.4036412294064284,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,5,895,2,5,32,-1.1273993253707886,0.32387444376945496,0.5872697311128154,0.0,0.0,0.0,0.0,,,150.61340347999996,0.0012036811440677966,4.5451,0.2115,4.3336,79.8755,29.1785,0.5136916666666667,False,False,False,830.7846184276214,0.0014608073115245546,0.5872697311128154,0.9182849356100294,0.4576051072736756,0.39412715696711476,False,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,6,895,2,5,32,-1.1212491989135742,0.3258724510669708,0.377962885822468,0.0,0.0,0.0,0.0,,,151.82772649,0.001158171106557377,4.5215,0.2436,4.2779,80.3846,29.451700000000002,0.5091383333333332,False,False,False,863.4300866017724,0.0014566874391081037,0.377962885822468,0.9553786441324377,0.4546314194348271,0.377962885822468,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,7,895,2,5,32,-1.1315722465515137,0.3225257694721222,0.38817070596913555,0.0,0.0,0.0,0.0,,,151.06087528,0.0011792708333333332,4.5283999999999995,0.2216,4.3068,80.5099,29.252650000000003,0.5124558333333333,False,False,False,847.9814398062363,0.0014618513760273199,0.38817070596913555,0.9378249794632021,0.4583587038905148,0.38817070596913555,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,8,895,2,5,32,-1.1344507932662964,0.32159870862960815,0.41677599656080977,0.0,0.0,0.0,0.0,,,148.91193443,0.0012096174568965517,4.4901,0.1804,4.3097,80.87485,28.959699999999998,0.5173383333333333,False,False,False,826.7074615916212,0.0014955966394332902,0.41677599656080977,0.9136522292733353,0.4827157395619057,0.41677599656080977,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
3,9,895,2,5,32,-1.1436100006103516,0.31866654753685,0.4176396843382471,0.0,0.0,0.0,0.0,,,148.84705084,0.0012161413043478262,4.4754000000000005,0.1691,4.3063,81.18745,29.1956,0.5134066666666667,False,False,False,822.2726857325187,0.0015011631935729175,0.4176396843382471,0.9086131750866346,0.48673362960219035,0.4176396843382471,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,0,2687,7,6,32,-0.4079473316669464,0.6650139093399048,0.4056090813100543,0.0,0.0,0.0,0.0,,,149.7508366,0.001157219827586207,4.2956,0.0998,4.1958,81.29480000000001,30.926499999999997,0.48455833333333337,False,False,False,864.1398491154089,0.0015545579221915374,0.4056090813100543,0.956185118209039,0.5252734772241197,0.4056090813100543,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,1,2208,6,3,1,-1.2066761255264282,0.29919010400772095,0.8551799462199103,0.0,0.0,0.0,0.0,,,115.97732210000001,0.039683333333333334,4.5239,0.1062,4.4177,81.1451,25.319499999999998,0.5780083333333333,False,False,False,25.199490439777527,0.0019059606325694412,0.8551799462199103,0.002931546644728619,0.7789128768852804,0.8551799462199103,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,2,2208,6,3,1,-1.3349096775054932,0.2631819546222687,0.9088783892265355,0.0,0.0,0.0,0.0,,,111.94328589999999,0.04008909090909091,4.4098,0.0519,4.3579,81.0797,22.5815,0.6236416666666666,False,False,False,24.944436268212556,0.002025736975463229,0.9088783892265355,0.002641739035078635,0.8653663924899796,0.9088783892265355,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,3,2208,6,3,1,-1.3580082654953003,0.25717249512672424,0.9136628062149477,0.0,0.0,0.0,0.0,,,111.58386186000001,0.03974594594594595,4.4118,0.0518,4.36,80.67975000000001,22.75295,0.6207841666666667,False,False,False,25.15979301876943,0.0020313408149629556,0.9136628062149477,0.002886440091006973,0.8694111947767337,0.9136628062149477,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,4,2208,6,3,1,-1.5042755603790283,0.22217819094657898,0.9107504512354881,0.0,0.0,0.0,0.0,,,111.80264931000002,0.03909464285714286,4.3786000000000005,0.0513,4.3273,81.0852,22.457349999999998,0.6257108333333333,False,False,False,25.578946334685437,0.0020427378288332843,0.9107504512354881,0.0033627068378597634,0.8776374596023275,0.9107504512354881,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,5,2208,6,3,1,-1.3560559749603271,0.25767505168914795,0.9071213092747206,0.0,0.0,0.0,0.0,,,112.07528459000002,0.0400609090909091,4.406700000000001,0.0517,4.355,81.11065,22.4709,0.625485,False,False,False,24.961984032953445,0.0020247745025936638,0.9071213092747206,0.002661677841501811,0.8646716879996125,0.9071213092747206,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,6,2208,6,3,1,-1.3470474481582642,0.2600068151950836,0.906827106744785,0.0,0.0,0.0,0.0,,,112.09738623,0.039805405405405406,4.4184,0.0507,4.3677,80.96955,22.674950000000003,0.6220841666666667,False,False,False,25.122210501038722,0.002019014707732069,0.906827106744785,0.002843736615265584,0.8605143184981217,0.906827106744785,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,7,2208,6,3,1,-1.3974369764328003,0.24722981452941895,0.9149966734199599,0.0,0.0,0.0,0.0,,,111.48365656,0.03834210526315789,4.3709999999999996,0.0512,4.3198,81.54105000000001,22.808149999999998,0.6198641666666667,False,False,False,26.080982365366655,0.0020521447357851135,0.9149966734199599,0.003933149819118071,0.8844272826784343,0.9149966734199599,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,8,2208,6,3,1,-1.2001733779907227,0.30114200711250305,0.8846998114605614,0.0,0.0,0.0,0.0,,,113.75967484,0.0393719298245614,4.4883999999999995,0.052,4.4364,81.28125,23.1599,0.6140016666666667,False,False,False,25.398800151768974,0.0019584843405598606,0.8846998114605614,0.0031580141079261548,0.8168240294439539,0.8846998114605614,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
4,9,2208,6,3,1,-1.2875860929489136,0.2759360671043396,0.9160246766922465,0.0,0.0,0.0,0.0,,,111.40642895,0.04023394495412844,4.3854999999999995,0.0515,4.334,81.12135,22.358150000000002,0.6273641666666666,False,False,False,24.85462892381053,0.002046777481734952,0.9160246766922465,0.002539694627608381,0.8805532456977636,0.9160246766922465,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,0,2687,7,6,32,-0.4079473316669464,0.6650139093399048,0.4135182062180478,0.0,0.0,0.0,0.0,,,149.15667233000002,0.0011772826086956525,4.332400000000001,0.0951,4.2373,81.3728,28.58045,0.5236591666666667,False,False,False,849.4135238173935,0.0015474932609866275,0.4135182062180478,0.9394521978754511,0.5201742666207188,0.4135182062180478,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,1,2208,6,3,1,-1.190328598022461,0.30412131547927856,0.8869195978515072,0.0,0.0,0.0,0.0,,,113.59291583999999,0.03977747747747748,4.4153,0.0509,4.3644,81.86075,25.5793,0.5736783333333333,False,False,False,25.13984890271354,0.0019938318725142585,0.8869195978515072,0.0028637784087248317,0.8423375685250143,0.8869195978515072,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,2,2208,6,3,1,-1.0979382991790771,0.3335580825805664,0.9048621528538311,0.0,0.0,0.0,0.0,,,112.24500122,0.03943571428571429,4.4168,0.0514,4.3654,81.4611,22.59715,0.6233808333333334,False,False,False,25.357719308612726,0.0020170899056150956,0.9048621528538311,0.003111335628274292,0.859125013182603,0.9048621528538311,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,3,2208,6,3,1,-1.2266632318496704,0.2932695150375366,0.9123485534082284,0.0,0.0,0.0,0.0,,,111.68259365000002,0.0404651376146789,4.4107,0.053,4.3577,81.7484,22.73525,0.6210791666666666,False,False,False,24.712625045315924,0.0020300511854497855,0.9123485534082284,0.0023783414361077857,0.8684803514854169,0.9123485534082284,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,4,2208,6,3,1,-1.133188247680664,0.3220049738883972,0.9270749337214444,0.0,0.0,0.0,0.0,,,110.57629060000001,0.039915454545454546,4.3907,0.0508,4.3399,81.75715,22.896349999999998,0.6183941666666667,False,False,False,25.052947126210597,0.002059701179617551,0.9270749337214444,0.0027650354790635574,0.8898814576766054,0.9270749337214444,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,5,2208,6,3,1,-1.1304160356521606,0.32289889454841614,0.9344739048369077,0.0,0.0,0.0,0.0,,,110.02045107000002,0.03821140350877193,4.3561000000000005,0.051,4.3051,81.52755,22.5015,0.624975,False,False,False,26.170192105279465,0.002086549715352218,0.9344739048369077,0.004034515193081549,0.9092604956988186,0.9344739048369077,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,6,2208,6,3,1,-1.204620599746704,0.29980573058128357,0.9387906457290722,0.0,0.0,0.0,0.0,,,109.69616068,0.03847610619469027,4.3478,0.0509,4.2969,81.87270000000001,22.4386,0.6260233333333333,False,False,False,25.990149963165283,0.0020967131219567594,0.9387906457290722,0.00382994068045068,0.9165963536007565,0.9387906457290722,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,7,2208,6,3,1,-1.0942325592041016,0.3347964584827423,0.9395942859012386,0.0,0.0,0.0,0.0,,,109.6357881,0.03878571428571429,4.344,0.0506,4.2934,81.8267,22.624049999999997,0.6229325,False,False,False,25.782682830874116,0.0020997028595767407,0.9395942859012386,0.003594204274645907,0.9187543200383544,0.9395942859012386,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,8,2208,6,3,1,-1.1085431575775146,0.3300394117832184,0.9360372331205126,0.0,0.0,0.0,0.0,,,109.90300776,0.03880089285714285,4.3457,0.0508,4.2949,82.0763,22.41855,0.6263575,False,False,False,25.77259687217321,0.002093778225300615,0.9360372331205126,0.0035827440128348457,0.9144779708906987,0.9360372331205126,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
5,9,2208,6,3,1,-1.033212423324585,0.35586193203926086,0.920809032581591,0.0,0.0,0.0,0.0,,,111.04700949999999,0.03832608695652174,4.4075,0.051,4.3565,81.78190000000001,22.56995,0.6238341666666667,False,False,False,26.091882905982324,0.0020431526283160987,0.920809032581591,0.003945535656998456,0.877936858237266,0.920809032581591,True,0.0,22.619491930496253,902.700494196149,0.0008268219165363936,0.0022122640475592,105.09787557,180.22177068
